ExportDate;EquipmentID;Cycle;Timestamp;Sensor_2;Sensor_3;Sensor_4;Sensor_7;Sensor_8;Sensor_9;Sensor_11;Sensor_12;Sensor_13;Sensor_14;Sensor_15;Sensor_17;LatentZ1;LatentZ2;NearestDistance;PredictedStatus;WorkOrder;MaintenanceCost
2026/07/02;  ENG-019 ;134;2026-01-06 14:00:00;642.2600;1591.9500;1400.1300;554.0000;2388.0700;9063.4100;47.5100;521.6000;2388.0800;8140.0900;8.4274;392.0000;0.047724;-0.475239;0.000992;Healthy;WO284171;2370.21
2026-07-02;ENG-061;158;2026-01-07 14:00:00;642.6500;1596.5700;1414.4900;552.1700;2388.1900;9065.7900;47.8700;521.1200;2388.1700;8143.8600;8.4890;394.0000;-0.065990;0.903611;0.009076;Warning;WO561124;
2026-07-02;ENG-076;204;2026-01-09 12:00:00;644.0500;1600.3700;1432.2900;551.8300;2388.1400;9108.9500;48.0500;520.3400;2388.1800;8179.0700;8.5278;396.0000;0.164286;1.977586;0.032156;Warning;WO659951;24167.44
2026-07-02;ENG-025;47;2026-01-02 23:00:00;642.5700;1587.5200;1399.3300;554.5200;2388.0500;9048.4700;47.2600;521.7100;2388.0600;8132.0200;8.3926;393.0000;-0.001010;-0.757186;0.005063;Healthy;WO528129;183.77
2026/07/02;  ENG-053 ;163;2026-01-07 19:00:00;642.8600;1590.9800;1410.9100;552.8100;2388.0500;9109.6200;47.5500;521.1800;2388.0600;8178.0200;8.4709;395.0000;0.411933;0.414006;0.018589;Warning;WO498676;6368.68
2026/07/02;ENG-071;67;2026-01-03 19:00:00;641.9300;1589.2600;1400.0600;554.4700;2388.0800;9073.3600;47.4000;521.8100;2388.0300;8146.3500;8.4159;393.0000;0.046319;-0.679691;0.001292;Healthy;WO818709;325.69
2026-07-02;ENG-017;164;2026-01-07 20:00:00;642.3900;1583.1300;1413.0300;552.8800;2388.0700;9093.4900;47.3900;521.3700;2388.0300;8169.9700;8.4149;393.0000;0.110360;-0.221209;0.004877;Warning;WO362801;18246.47
2026-07-02;ENG-022;38;2026-01-02 14:00:00;642.6700;1592.0300;1405.0800;553.7100;2388.1000;9043.8700;47.5300;521.4900;2388.1000;8126.7000;8.4364;392.0000;0.035846;-0.227942;0.001169;Healthy;WO684384;2,382.51
2026/07/02;ENG-066;146;2026-01-07 02:00:00;643.4100;1597.8100;1418.8600;551.4500;2388.0800;9120.0500;47.8400;520.6900;2388.0900;8190.6100;8.4822;395.0000;0.703137;1.419724;0.026204;Warning;WO559022;13482.46
2026-07-02;ENG-060;146;2026-01-07 02:00:00;642.5500;1586.5700;1410.2800;554.1200;2388.1300;9052.3000;47.5600;520.8200;2388.1100;8132.0500;8.4175;394.0000;-0.005354;0.050034;0.002080;Healthy;WO570711;2652.04
02-Jul-2026;ENG-035;197;2026-01-09 05:00:00;643.3900;1596.3700;1427.9300;552.0600;2388.2300;9085.8000;48.2600;520.5300;2388.1800;8159.3100;8.5375;394.0000;-0.239796;1.703153;0.030711;WARNING;WO628313;15685.59
2026-07-02;ENG-065;70;2026-01-03 22:00:00;641.8700;1587.0400;1405.0000;554.4100;2388.0200;9060.3600;47.2500;522.0700;2388.0500;8152.0800;8.4455;391.0000;0.032821;-0.953997;0.001582;healthy;WO208529;2520.26
2026-07-02;ENG-069;53;2026-01-03 05:00:00;642.8400;1589.1300;1402.6800;553.7400;2388.1200;9047.7600;47.4100;522.0000;2388.1000;8136.3300;8.4043;392.0000;0.032861;-0.371546;0.000889;Healthy;WO248298;965.18
2026-07-02;ENG-042;155;2026-01-07 11:00:00;644.0700;1597.0700;1425.3700;551.9500;2388.2700;9038.6100;47.7800;520.4500;2388.2300;8114.2400;8.4762;396.0000;-0.707963;1.458757;0.014101;warning;WO688866;17014.32
2026-07-02;ENG-049;302;2026-01-13 14:00:00;642.9400;1591.3000;1416.2700;551.8800;2388.2700;9051.2200;47.9300;520.4800;2388.1900;8129.6600;8.4917;395.0000;-0.439582;1.148724;0.013888;Warning;WO891083;17,110.04
2026-07-02;ENG-027;139;2026-01-06 19:00:00;642.4900;1580.8000;1401.7500;553.7600;2388.1300;9052.4000;47.3500;521.3400;2388.0400;8132.6800;8.4344;393.0000;0.022427;-0.419098;0.003727;Healthy;WO535037;2509.39
02-Jul-2026;ENG-096;96;2026-01-05 00:00:00;642.4600;1586.2200;1404.7600;554.2100;2388.0300;9072.1400;47.4400;522.4000;2388.0500;8144.7900;8.4437;393.0000;0.064595;-0.640824;0.003466;Healthy;WO436814;1,017.36
02-Jul-2026;eng-031;195;2026-01-09 03:00:00;643.5700;1603.8200;1426.4400;551.9300;2388.1600;9091.7600;47.9100;519.8400;2388.2000;8151.1400;8.4715;396.0000;-0.160846;1.562782;0.030835;Warning;WO171942;14211.83
02-Jul-2026;ENG-078;71;2026-01-03 23:00:00;642.0300;1579.3800;1396.4600;555.0700;2388.0200;9068.6400;47.1600;522.3800;2388.0100;8150.2500;8.4166;392.0000;0.047356;-1.244374;0.001794;Healthy;WO245121;203.93
02-Jul-2026;ENG-020;183;2026-01-08 15:00:00;643.3300;1604.1800;1423.0900;551.5500;2388.2400;9060.8100;48.0500;520.2300;2388.2300;8137.6300;8.5354;397.0000;-0.586552;1.683091;0.009252;Warning;WO369452;23649.35
2026/07/02;ENG-005;97;2026-01-05 01:00:00;642.7200;1593.0800;1415.1900;552.8800;2388.1000;9056.3000;47.4000;521.4500;2388.1000;8130.8300;8.4217;394.0000;0.024637;0.178094;0.001251;Healthy;WO579123;
2026/07/02;ENG-006;104;2026-01-05 08:00:00;642.0700;1588.5800;1408.8800;552.8900;2388.1100;9052.5800;47.4700;521.0500;2388.1100;8131.3500;8.4611;393.0000;0.038107;-0.075448;0.001816;Healthy;WO592296;831.82
2026/07/02;ENG-040;132;2026-01-06 12:00:00;643.0400;1591.8500;1421.3000;552.8000;2388.1800;9071.0900;47.9300;520.8600;2388.1900;8146.4400;8.4741;394.0000;-0.003006;0.913457;0.008614;Warning;WO865054;11127.69
2026/07/02;ENG-056;135;2026-01-06 15:00:00;643.1400;1598.0200;1420.0800;552.2000;2388.2600;9053.0200;47.9800;519.8800;2388.2300;8117.8300;8.4911;395.0000;-0.693217;1.484004;0.014328;Warning;WO479430;21,236.52
02-Jul-2026;  ENG-088 ;67;2026-01-03 19:00:00;643.4100;1592.4400;1410.1200;553.4000;2388.1600;9045.0200;47.7600;521.3400;2388.1500;8126.1700;8.4647;393.0000;-0.035261;0.392247;0.004513;Healthy;WO883618;
02-Jul-2026;  ENG-030 ;142;2026-01-06 22:00:00;642.5600;1597.4500;1416.6500;553.7200;2388.1500;9049.6400;47.4500;521.0200;2388.1300;8130.5400;8.4902;394.0000;-0.032612;0.427376;0.001029;Healthy;WO122394;
2026-07-02;ENG-054;120;2026-01-06 00:00:00;641.9400;1582.7500;1404.1100;554.1100;2387.9800;9063.3300;47.3000;522.1500;2388.0200;8145.9600;8.4113;390.0000;0.044008;-1.131879;0.000846;Healthy;WO144357;1,406.28
02-Jul-2026;ENG-080;132;2026-01-06 12:00:00;642.6200;1596.7500;1411.3200;552.9500;2388.0900;9073.0700;47.7200;521.6600;2388.1100;8137.8200;8.4400;392.0000;0.081714;0.211405;0.001405;Warning;WO332823;22208.04
2026/07/02;ENG-095;88;2026-01-04 16:00:00;642.9200;1583.4000;1401.4200;553.3400;2388.1100;9049.8700;47.5000;521.3300;2388.0300;8132.5600;8.4261;392.0000;0.042973;-0.267634;0.002797;Healthy;WO644500;293.70
02-Jul-2026;ENG-062;231;2026-01-10 15:00:00;642.5400;1596.4100;1410.2600;553.1000;2388.1400;9089.6200;47.6800;521.3500;2388.0400;8175.3100;8.4642;393.0000;0.248964;0.430881;0.012031;Warning;WO469038;8311.87
02-Jul-2026;ENG-002;48;2026-01-03 00:00:00;642.6400;1587.7100;1411.9600;553.3000;2388.1800;9046.7300;47.4400;521.3200;2388.1100;8125.6500;8.4465;392.0000;0.004961;-0.026916;0.001335;Healthy;WO437408;2,943.29
2026-07-02;ENG-094;132;2026-01-06 12:00:00;642.7900;1601.2400;1411.5200;552.7800;2388.1200;9065.1200;47.7300;521.1000;2388.1100;8131.3300;8.4422;394.0000;0.003307;0.564739;0.001119;Warning;WO519453;22,450.23
2026-07-02;ENG-087;55;2026-01-03 07:00:00;641.9400;1587.9400;1398.4300;554.1300;2388.0400;9061.1000;47.2400;522.6400;2388.0800;8139.1900;8.4168;392.0000;0.025993;-1.007806;0.001582;Healthy;WO631971;1,547.49
2026/07/02;ENG-077;161;2026-01-07 17:00:00;643.0200;1596.0000;1411.8700;552.7800;2388.1500;9043.8600;47.9100;520.9500;2388.1700;8124.0200;8.4664;394.0000;-0.066173;0.689813;0.002472;Healthy;WO584106;2345.47
2026/07/02;ENG-100;197;2026-01-09 05:00:00;643.2600;1594.9900;1419.3600;553.3700;2388.0700;9148.8500;47.6100;521.3300;2388.0800;8220.4800;8.4711;395.0000;1.085858;0.987612;0.038512;Warning;WO694799;
02-Jul-2026;  ENG-081 ;212;2026-01-09 20:00:00;643.3600;1600.1000;1430.8500;551.1900;2388.2000;9075.1500;47.9800;519.3800;2388.2400;8152.0900;8.5137;396.0000;-0.557674;1.824183;0.020403;Warning;WO185569;1482.14
2026-07-02;eng-013;194;2026-01-09 02:00:00;642.6600;1587.9400;1410.7100;553.8100;2388.0600;9058.9500;47.4100;521.4500;2388.1300;8145.6200;8.4543;395.0000;0.065440;0.041528;0.002268;Healthy;WO716113;2887.99
02-Jul-2026;ENG-008;165;2026-01-07 21:00:00;643.2700;1594.1400;1406.1200;552.6500;2388.0900;9044.4400;47.6100;520.9900;2388.1500;8132.9000;8.4441;392.0000;0.007235;0.310482;0.001802;healthy;WO761820;897.77
02-Jul-2026;  ENG-093 ;243;2026-01-11 03:00:00;642.8000;1596.3900;1421.4000;552.0400;2388.1400;9077.9900;47.7100;520.3700;2388.1200;8151.5200;8.4909;394.0000;0.098343;0.914248;0.012268;Warning;WO918771;
2026-07-02;ENG-033;49;2026-01-03 01:00:00;642.4900;1588.3000;1405.9100;552.9600;2388.1200;9060.3800;47.5400;521.4800;2388.0900;8134.4300;8.4690;394.0000;0.040684;0.129099;0.001339;Healthy;WO127032;1106.81
2026/07/02;ENG-091;233;2026-01-10 17:00:00;643.1100;1591.7100;1422.5700;552.2100;2388.2400;9045.0900;47.9300;519.5500;2388.2300;8122.5200;8.4901;395.0000;-0.657640;1.360125;0.007828;Warning;WO579911;
2026/07/02;  ENG-048 ;77;2026-01-04 05:00:00;642.5400;1590.8900;1401.1200;553.6600;2388.0900;9061.1900;47.4100;521.6000;2388.1200;8136.6100;8.4311;392.0000;0.049558;-0.224154;0.000709;Healthy;WO575682;1141.66
2026/07/02;eng-073;111;2026-01-05 15:00:00;642.1400;1583.3100;1399.3300;553.9600;2388.0600;9058.2700;47.3300;521.7200;2388.1000;8137.2200;8.4278;392.0000;0.025495;-0.569806;0.001998;Healthy;WO632351;2513.60
02-Jul-2026;ENG-021;147;2026-01-07 03:00:00;642.6200;1591.3600;1407.3500;553.8400;2387.9900;9085.9800;47.2700;521.6000;2388.0300;8160.7300;8.4587;392.0000;0.095994;-0.390275;0.007670;WARNING;WO178957;24189.31
2026/07/02;ENG-039;36;2026-01-02 12:00:00;641.7600;1582.2500;1396.6400;554.2300;2388.0300;9056.9100;47.3200;522.1600;2388.0700;8142.0600;8.4347;392.0000;0.021640;-0.938680;0.001292;Healthy;WO906315;2603.20
2026-07-02;ENG-038;124;2026-01-06 04:00:00;643.3200;1590.5700;1414.9700;552.5000;2388.1600;9078.1800;47.7800;520.8700;2388.1400;8153.4900;8.5083;396.0000;0.099441;0.924235;0.004354;Warning;WO726410;11779.91
2026/07/02;ENG-009;54;2026-01-03 06:00:00;642.0900;1585.2000;1404.7100;553.5000;2388.1300;9049.6400;47.5000;521.5400;2388.1100;8132.6300;8.4380;392.0000;0.038612;-0.214514;0.001633;Healthy;WO205389;2097.30
02-Jul-2026;ENG-045;151;2026-01-07 07:00:00;643.1100;1590.3300;1417.7500;553.3800;2388.0700;9060.3000;47.4900;521.3900;2388.1300;8137.4000;8.4535;394.0000;0.032041;0.285808;0.000532;Healthy;WO904711;1860.04
02-Jul-2026;ENG-097;133;2026-01-06 13:00:00;642.2200;1584.9200;1403.9400;553.5200;2388.0400;9084.1100;47.5000;522.0600;2388.0400;8157.4400;8.4398;392.0000;0.080123;-0.618436;0.003525;Healthy;WO468623;2194.10
2026/07/02;ENG-012;216;2026-01-10 00:00:00;642.0900;1582.3200;1408.0700;554.1500;2388.0400;9069.0800;47.4600;521.4400;2388.1000;8148.8500;8.3988;392.0000;0.043117;-0.540559;0.000573;Healthy;WO109853;1,422.50
2026/07/02;  ENG-048 ;77;2026-01-04 05:00:00;642.5400;1590.8900;1401.1200;553.6600;2388.0900;9061.1900;47.4100;521.6000;2388.1200;8136.6100;8.4311;392.0000;0.049558;-0.224154;0.000709;Healthy;WO575682;1141.66
2026-07-02;  ENG-023 ;129;2026-01-06 09:00:00;642.4800;1586.5500;1395.0400;554.3900;2388.0100;9051.7600;47.1600;522.3700;2388.0700;8136.7500;8.4002;391.0000;0.018774;-1.051846;0.001859;Healthy;WO374896;2476.13
2026-07-02;ENG-083;72;2026-01-04 00:00:00;642.8300;1587.1600;1398.0700;554.5900;2388.0700;9065.4000;47.4700;522.0800;2388.0900;8137.1900;8.4128;392.0000;0.026006;-0.673645;0.000646;Healthy;WO119927;2513.14
2026-07-02;ENG-058;175;2026-01-08 07:00:00;643.4700;1592.8300;1419.2100;551.9900;2388.2000;9049.1800;47.7100;520.8100;2388.1600;8131.1300;8.4813;394.0000;-0.216366;0.934994;0.004974;Warning;WO913934;18402.57
02-Jul-2026;ENG-020;183;2026-01-08 15:00:00;643.3300;1604.1800;1423.0900;551.5500;2388.2400;9060.8100;48.0500;520.2300;2388.2300;8137.6300;8.5354;397.0000;-0.586552;1.683091;0.009252;Warning;WO369452;23649.35
2026-07-02;  ENG-086 ;109;2026-01-05 13:00:00;643.0000;1585.7100;1410.0100;553.7700;2388.0600;9063.6500;47.4900;521.8000;2388.1100;8146.1900;8.4392;392.0000;0.065500;-0.148926;0.001927;Healthy;WO352249;602.58
02-Jul-2026;  ENG-026 ;75;2026-01-04 03:00:00;642.3000;1585.1500;1394.8400;553.4300;2388.0800;9064.9000;47.4200;522.1700;2387.9800;8154.4600;8.3862;391.0000;0.063647;-1.021795;0.003400;Healthy;WO507524;2027.93
2026/07/02;ENG-063;154;2026-01-07 10:00:00;642.5900;1593.6100;1409.9600;552.6400;2388.1400;9054.8300;47.6200;521.0900;2388.1700;8123.8100;8.4388;394.0000;-0.018169;0.353372;0.002190;Healthy;WO996840;1,802.54
2026/07/02;ENG-037;120;2026-01-06 00:00:00;642.9900;1581.0100;1410.4300;553.2200;2388.2100;9036.0900;47.7700;521.0900;2388.1900;8117.7600;8.4574;393.0000;-0.096874;0.369699;0.019870;healthy;WO184714;487.58
02-Jul-2026;ENG-079;100;2026-01-05 04:00:00;642.7500;1583.3900;1407.6200;553.6900;2388.0700;9049.2400;47.3800;521.4700;2388.0900;8123.7900;8.4631;393.0000;0.031470;-0.150942;0.002296;Healthy;WO992512;297.43
02-Jul-2026;  ENG-028 ;157;2026-01-07 13:00:00;643.0000;1590.8500;1408.8100;553.5100;2388.1000;9058.3400;47.6600;521.3400;2388.1300;8139.0000;8.4239;393.0000;0.052981;0.048566;0.001384;Healthy;WO347582;343.10
2026-07-02;ENG-058;175;2026-01-08 07:00:00;643.4700;1592.8300;1419.2100;551.9900;2388.2000;9049.1800;47.7100;520.8100;2388.1600;8131.1300;8.4813;394.0000;-0.216366;0.934994;0.004974;Warning;WO913934;18402.57
2026-07-02;ENG-085;33;2026-01-02 09:00:00;642.7500;1588.3300;1405.6400;553.1800;2388.1300;9049.9600;47.4500;521.4000;2388.1400;8129.6800;8.4336;393.0000;0.025584;0.033676;0.000697;Healthy;WO725726;1914.27
2026-07-02;ENG-034;202;2026-01-09 10:00:00;643.5700;1601.7200;1426.9800;551.4300;2388.2400;9043.0800;48.1100;519.9300;2388.2400;8124.0000;8.4705;394.0000;-0.812433;1.557341;0.003937;warning;WO877747;3,550.31
2026-07-02;ENG-016;112;2026-01-05 16:00:00;642.4700;1592.9800;1402.7100;554.1900;2388.0300;9062.9800;47.3000;521.9000;2388.0600;8136.9900;8.4159;393.0000;0.038954;-0.618745;0.001647;Healthy;WO973294;894.27
2026-07-02;ENG-072;130;2026-01-06 10:00:00;643.0600;1594.2100;1413.5700;553.1300;2388.1200;9066.2600;47.5400;520.9400;2388.0900;8150.7500;8.4302;394.0000;0.073796;0.187413;0.002663;Healthy;WO324597;2,310.16
2026-07-02;ENG-050;73;2026-01-04 01:00:00;642.5200;1583.0500;1403.4900;554.0800;2388.0300;9067.4400;47.4800;522.3100;2388.0900;8142.8600;8.4350;393.0000;0.056089;-0.530642;0.004448;Healthy;WO326040;385.76
02-Jul-2026;ENG-067;70;2026-01-03 22:00:00;642.6300;1583.9800;1402.2000;553.8800;2388.0700;9059.6600;47.4100;521.7600;2388.0700;8136.9600;8.3893;393.0000;0.027735;-0.557565;0.000897;Healthy;WO454803;204.48
2026-07-02;ENG-064;167;2026-01-07 23:00:00;643.3500;1600.2800;1415.0100;552.0700;2388.1800;9053.4100;47.7500;520.3400;2388.1700;8136.4900;8.4610;395.0000;-0.256948;1.033313;0.004734;Warning;WO571579;14,634.09
2026/07/02;ENG-024;185;2026-01-08 17:00:00;642.8500;1604.4200;1418.6300;552.6000;2388.1000;9142.1800;47.7200;521.3400;2388.1400;8218.1300;8.4421;395.0000;0.980815;1.066090;0.055733;Warning;WO688678;15563.99
2026-07-02;ENG-004;105;2026-01-05 09:00:00;642.6800;1593.0100;1408.2100;554.0500;2388.1800;9061.2600;47.6900;520.9400;2388.1200;8135.1900;8.4498;395.0000;-0.016099;0.359331;0.003005;Healthy;WO138817;2,897.79
02-Jul-2026;ENG-015;75;2026-01-04 03:00:00;642.3300;1594.5800;1407.8000;554.1400;2388.0800;9057.2900;47.2800;521.9000;2388.0600;8129.6900;8.4158;394.0000;0.040760;-0.383888;0.001651;Healthy;WO790203;73.89
2026/07/02;ENG-032;144;2026-01-07 00:00:00;642.2800;1597.8500;1410.4700;553.5400;2388.0100;9097.3800;47.4300;521.5000;2388.0300;8177.2800;8.4323;393.0000;0.152115;-0.229272;0.014438;Healthy;WO102973;2952.88
2026-07-02;ENG-036;125;2026-01-06 05:00:00;643.6800;1602.3500;1422.9000;551.7900;2388.2200;9066.7300;47.8400;519.9800;2388.2100;8137.5300;8.5136;395.0000;-0.411145;1.438994;0.022693;Warning;WO163780;21304.62
2026-07-02;ENG-084;171;2026-01-08 03:00:00;642.6600;1593.9500;1406.9300;551.9200;2388.1600;9048.9800;47.6700;520.7200;2388.2200;8129.3200;8.4615;392.0000;-0.030036;0.508029;0.004977;Healthy;WO349183;190.86
02-Jul-2026;ENG-041;122;2026-01-06 02:00:00;643.0800;1590.8900;1416.2800;552.3300;2388.1800;9039.5100;47.8200;520.8000;2388.2100;8116.5000;8.5060;393.0000;-0.165252;0.754599;0.011223;Warning;WO195656;3,056.17
02-Jul-2026;ENG-051;143;2026-01-06 23:00:00;643.1500;1598.7900;1403.9300;553.1900;2388.1100;9054.2800;47.4600;521.8100;2388.0600;8131.9300;8.4632;392.0000;0.080464;-0.020222;0.001404;Warning;WO423401;
02-Jul-2026;ENG-047;72;2026-01-04 00:00:00;642.9800;1588.6000;1413.1300;553.3600;2388.1600;9035.7100;47.4000;520.6800;2388.1900;8125.4100;8.4380;392.0000;-0.060902;0.238038;0.007503;HEALTHY;WO789275;468.53
02-Jul-2026;  ENG-068 ;186;2026-01-08 18:00:00;643.3200;1605.1800;1422.2300;551.3400;2388.1900;9091.6700;47.8200;520.0200;2388.2000;8155.0600;8.5229;397.0000;-0.235485;1.736303;0.002128;Warning;WO397949;21407.90
2026/07/02;ENG-018;132;2026-01-06 12:00:00;642.8500;1599.1100;1413.8500;552.7000;2388.1900;9048.4700;47.7400;521.2700;2388.1000;8133.2800;8.4285;393.0000;-0.023314;0.519302;0.003325;Warning;WO423939;1,607.42
2026/07/02;ENG-074;136;2026-01-06 16:00:00;643.1300;1589.6300;1414.3900;553.8000;2388.0500;9057.0400;47.4100;521.3100;2388.0800;8136.6600;8.4485;393.0000;0.053636;0.031257;0.000252;Healthy;WO726258;528.63
2026/07/02;ENG-010;191;2026-01-08 23:00:00;642.5100;1588.3900;1404.4400;553.7100;2388.1100;9058.3600;47.5700;521.4800;2388.0400;8138.3600;8.4073;392.0000;0.052385;-0.297231;0.001357;Healthy;WO551607;1616.94
2026-07-02;ENG-098;120;2026-01-06 00:00:00;642.8900;1593.1200;1403.3100;553.0000;2388.1000;9059.6500;47.7100;521.0600;2388.1200;8140.5200;8.4686;394.0000;0.034443;0.342274;0.001218;Healthy;WO160144;1,930.66
2026-07-02;ENG-057;159;2026-01-07 15:00:00;642.6900;1585.4600;1416.3600;553.4500;2388.0800;9044.0500;47.6600;521.3900;2388.1500;8130.7600;8.4964;395.0000;-0.028766;0.415700;0.003883;Healthy;WO882033;1,032.55
