ExportDate;EquipmentID;Cycle;Timestamp;Sensor_2;Sensor_3;Sensor_4;Sensor_7;Sensor_8;Sensor_9;Sensor_11;Sensor_12;Sensor_13;Sensor_14;Sensor_15;Sensor_17;LatentZ1;LatentZ2;NearestDistance;PredictedStatus;WorkOrder;MaintenanceCost
2026/07/01;ENG-039;35;2026-01-02 11:00:00;641.7300;1583.9900;1395.1700;554.1500;2388.0100;9059.6400;47.2400;522.0800;2388.0200;8142.7100;8.4209;390.0000;0.053840;-1.113311;0.001582;Healthy;WO320861;650.61
01-Jul-2026;eng-031;194;2026-01-09 02:00:00;643.3000;1593.4500;1426.2100;551.6700;2388.1900;9080.8900;48.1500;520.3000;2388.1900;8156.4000;8.4803;395.0000;-0.214432;1.481481;0.010918;Warning;WO163918;2183.40
01-Jul-2026;ENG-025;46;2026-01-02 22:00:00;642.3100;1592.8500;1403.6800;553.9100;2388.0500;9054.9400;47.3900;522.5000;2388.0800;8135.5600;8.3981;392.0000;0.035904;-0.670720;0.002980;healthy;WO551989;1262.75
2026-07-01;ENG-051;142;2026-01-06 22:00:00;642.1800;1591.1500;1403.4600;553.6000;2388.1100;9064.8900;47.4800;521.5800;2388.1100;8133.1700;8.4513;392.0000;0.058396;-0.000974;0.000379;Warning;WO299312;17,952.60
2026-07-01;  ENG-028 ;156;2026-01-07 12:00:00;642.4400;1586.6200;1410.3000;553.9500;2388.0500;9067.3600;47.6000;522.1500;2388.0900;8137.6600;8.4438;394.0000;0.076493;-0.150611;0.003062;Healthy;WO115474;2782.78
2026/07/01;eng-096;95;2026-01-04 23:00:00;642.0900;1596.4200;1403.5000;554.9500;2388.0100;9075.4600;47.1900;522.5700;2388.0200;8150.9300;8.3933;393.0000;0.036052;-0.996163;0.001891;Healthy;WO592738;732.85
2026/07/01;ENG-058;174;2026-01-08 06:00:00;642.8400;1590.4200;1412.7800;553.2600;2388.1400;9063.3900;47.8400;521.1800;2388.1700;8134.1700;8.4270;395.0000;-0.004655;0.393949;0.000473;warning;WO598216;19397.44
2026-07-01;  ENG-047 ;71;2026-01-03 23:00:00;642.8700;1587.9200;1407.3500;553.6300;2388.1400;9041.7200;47.6000;520.9800;2388.2100;8119.3700;8.4604;393.0000;-0.048469;0.211103;0.007455;Healthy;WO333238;2,759.43
2026/07/01;ENG-017;163;2026-01-07 19:00:00;642.8500;1593.3500;1418.0700;553.9500;2388.0700;9095.3400;47.5300;521.8200;2388.0600;8173.1600;8.4825;395.0000;0.258632;0.306675;0.023538;Warning;WO738551;9,848.72
2026/07/01;eng-010;190;2026-01-08 22:00:00;642.7600;1588.1500;1401.0400;553.8900;2388.0500;9060.6400;47.1600;521.5600;2388.0600;8144.0900;8.4768;393.0000;0.048708;-0.363156;0.001092;Healthy;WO380746;
2026-07-01;ENG-092;148;2026-01-07 04:00:00;643.1100;1594.2600;1421.4500;552.2500;2388.2400;9049.6900;48.1600;520.1400;2388.2200;8123.9300;8.4685;396.0000;-0.592916;1.375208;0.003845;WARNING;WO690180;2,861.38
01-Jul-2026;ENG-072;129;2026-01-06 09:00:00;642.0100;1586.1300;1403.5900;553.0100;2388.1000;9065.7400;47.6100;521.6500;2388.1500;8146.5600;8.4399;394.0000;0.079847;-0.007345;0.002023;warning;WO665621;
2026-07-01;ENG-078;70;2026-01-03 22:00:00;642.4500;1586.9700;1405.2600;555.0000;2387.9500;9061.4200;47.1600;522.5600;2388.0300;8149.6800;8.4112;391.0000;0.057840;-2.725886;0.004683;Healthy;WO488571;
2026/07/01;ENG-026;74;2026-01-04 02:00:00;642.1800;1591.6700;1394.6000;553.6500;2388.0400;9068.3500;47.3900;521.8700;2388.0800;8146.3300;8.3926;393.0000;0.041781;-0.769312;0.002156;healthy;WO522179;2,411.75
01-Jul-2026;ENG-065;69;2026-01-03 21:00:00;641.4400;1585.7000;1400.8300;554.3600;2387.9500;9067.6100;47.3900;522.0700;2388.0100;8154.8700;8.3888;390.0000;0.065585;-1.154167;0.001337;healthy;WO527398;1,424.48
01-Jul-2026;eng-083;71;2026-01-03 23:00:00;642.3800;1591.6800;1403.2800;553.6200;2388.1100;9053.2400;47.3400;521.7900;2388.0000;8141.1800;8.4059;393.0000;0.031780;-0.619812;0.001050;Healthy;WO725113;864.99
01-Jul-2026;ENG-055;111;2026-01-05 15:00:00;642.7700;1585.5800;1412.9700;553.7200;2388.0500;9054.4800;47.4600;521.8200;2388.0700;8140.7700;8.4367;393.0000;0.050249;-0.407799;0.002332;Healthy;WO320392;1760.96
01-Jul-2026;ENG-100;196;2026-01-09 04:00:00;643.4400;1593.1500;1406.8200;553.0400;2388.1100;9146.8100;47.5700;521.1800;2388.0400;8217.2400;8.4569;395.0000;1.051501;0.937736;0.036393;warning;WO141797;18575.72
2026/07/01;  ENG-087 ;54;2026-01-03 06:00:00;642.7900;1588.5700;1401.0300;553.6100;2388.0500;9062.6100;47.1800;521.8300;2388.0300;8136.0200;8.4608;392.0000;0.038347;-0.617146;0.001381;HEALTHY;WO661894;2,085.98
2026-07-01;eng-044;52;2026-01-03 04:00:00;642.4400;1587.5600;1403.3100;553.8500;2388.1300;9054.3300;47.4100;521.8600;2388.0900;8138.6300;8.4287;394.0000;0.042630;-0.248932;0.001416;Healthy;WO526117;2260.96
2026/07/01;ENG-070;150;2026-01-07 06:00:00;643.5600;1589.0800;1411.9200;553.7000;2388.0600;9061.0400;47.5900;520.5500;2388.1300;8135.6600;8.4445;392.0000;0.024435;0.234907;0.002341;Healthy;WO188025;450.31
2026/07/01;ENG-060;145;2026-01-07 01:00:00;642.5800;1593.2500;1411.7600;553.1600;2388.0700;9057.7500;47.4900;521.2700;2388.1100;8128.2300;8.4123;393.0000;0.047918;-0.047011;0.002718;Healthy;WO829716;198.14
2026-07-01;ENG-020;182;2026-01-08 14:00:00;643.5400;1589.9300;1421.0900;551.2300;2388.2300;9064.5500;48.0200;520.3400;2388.2200;8139.4100;8.4677;396.0000;-0.456626;1.376004;0.011336;Warning;WO676510;13569.71
2026-07-01;ENG-011;81;2026-01-04 09:00:00;642.7100;1588.2200;1421.3400;553.3700;2388.1500;9033.7900;47.3900;521.3500;2388.1900;8119.8100;8.4499;392.0000;-0.062897;0.252281;0.004219;Healthy;WO514850;1,946.41
2026/07/01;ENG-016;111;2026-01-05 15:00:00;642.2200;1583.1400;1398.0500;554.0700;2388.0900;9064.5200;47.3300;521.3100;2388.0300;8141.5200;8.4308;393.0000;0.039731;-0.487684;0.002705;Healthy;WO376183;2297.79
2026/07/01;ENG-002;47;2026-01-02 23:00:00;642.8500;1587.5800;1403.2300;554.2400;2388.0600;9052.3200;47.5000;522.2300;2388.1100;8128.7700;8.4221;392.0000;0.030796;-0.428549;0.001683;healthy;WO343962;128.28
01-Jul-2026;ENG-008;164;2026-01-07 20:00:00;642.7100;1594.9800;1411.0200;553.3800;2388.1400;9047.7700;47.5100;520.9300;2388.0900;8128.2200;8.4396;393.0000;-0.000233;0.131298;0.001702;Healthy;WO816751;1,846.94
2026/07/01;eng-048;76;2026-01-04 04:00:00;642.6000;1590.3100;1408.3200;553.2600;2388.0700;9058.3100;47.6400;521.5500;2388.0400;8136.9600;8.4210;392.0000;0.073211;-0.199921;0.001431;Healthy;WO392136;2,902.32
2026-07-01;ENG-046;144;2026-01-07 00:00:00;643.3100;1589.4100;1413.0300;552.9300;2388.1200;9084.0200;47.7000;521.2400;2388.1000;8157.9400;8.4781;394.0000;0.137324;0.590976;0.019537;Warning;WO802448;20,420.13
01-Jul-2026;eng-019;133;2026-01-06 13:00:00;642.6200;1586.4400;1400.9200;554.5300;2388.1000;9064.8600;47.5100;521.8500;2388.0900;8137.5500;8.3946;394.0000;0.037207;-0.428673;0.001577;Healthy;WO182582;1,483.67
2026-07-01;eng-009;53;2026-01-03 05:00:00;642.7700;1584.8600;1409.1500;553.5300;2388.1400;9050.2200;47.7300;521.0000;2388.2000;8128.0100;8.4656;394.0000;-0.028983;0.245544;0.001856;Healthy;WO771088;697.86
01-Jul-2026;ENG-091;232;2026-01-10 16:00:00;643.7200;1595.7500;1414.3300;552.2500;2388.1800;9051.2600;47.9400;519.9200;2388.2300;8128.7300;8.4501;394.0000;-0.464357;1.184509;0.010236;warning;WO600935;2381.31
2026-07-01;ENG-018;131;2026-01-06 11:00:00;643.2900;1594.2400;1408.4900;554.0600;2388.1300;9065.9600;47.4900;521.3300;2388.1300;8133.0600;8.4389;394.0000;0.019088;0.320764;0.002800;Healthy;WO217301;2642.23
2026-07-01;ENG-079;99;2026-01-05 03:00:00;642.3700;1593.4600;1404.7000;553.4800;2388.0600;9040.9700;47.4600;521.7100;2388.0500;8128.8200;8.4293;391.0000;0.040035;-0.354243;0.004342;Healthy;WO210665;1118.45
2026-07-01;ENG-054;119;2026-01-05 23:00:00;642.4200;1588.5000;1403.5400;554.2600;2388.0000;9064.3600;47.3000;521.9900;2387.9800;8146.6000;8.4248;394.0000;0.047648;-0.873453;0.001811;Healthy;WO497562;2713.28
2026/07/01;ENG-029;169;2026-01-08 01:00:00;642.8100;1579.1100;1403.9600;553.5800;2388.0300;9068.5700;47.3000;521.2100;2388.0400;8153.5700;8.3895;394.0000;0.053183;-0.406200;0.001619;Healthy;WO161483;56.36
2026-07-01;ENG-068;185;2026-01-08 17:00:00;643.8800;1591.6300;1419.8100;551.8800;2388.2600;9089.9300;48.0700;519.8400;2388.1700;8156.4800;8.5025;396.0000;-0.199732;1.426740;0.026040;Warning;WO609232;
2026-07-01;ENG-032;143;2026-01-06 23:00:00;642.5200;1591.0400;1408.9400;554.1200;2388.0400;9097.6800;47.5000;521.4400;2388.0300;8173.2600;8.4722;392.0000;0.160085;-0.130769;0.018141;warning;WO632496;5296.96
2026-07-01;ENG-049;301;2026-01-13 13:00:00;643.3600;1596.5800;1427.6900;552.1400;2388.2300;9060.0900;47.8900;520.8200;2388.2200;8124.7600;8.4854;396.0000;-0.471527;1.446706;0.009043;Warning;WO447235;3591.27
01-Jul-2026;ENG-040;131;2026-01-06 11:00:00;643.2300;1594.3900;1416.2900;552.2800;2388.1400;9076.6900;47.9400;520.7800;2388.2200;8143.7600;8.4721;394.0000;-0.033361;0.938238;0.018076;Warning;WO153266;11,050.53
01-Jul-2026;ENG-090;144;2026-01-07 00:00:00;642.4600;1597.2800;1419.3800;552.5500;2388.1900;9084.9200;48.0600;520.4200;2388.1000;8153.2700;8.4487;395.0000;0.115451;1.039764;0.009741;Warning;WO614723;1,096.82
01-Jul-2026;ENG-034;201;2026-01-09 09:00:00;643.3600;1599.0500;1432.9500;551.7900;2388.2400;9042.6500;48.1200;519.9800;2388.3000;8124.6700;8.5049;396.0000;-0.860616;1.726841;0.020658;Warning;WO373432;18,131.84
2026/07/01;ENG-013;193;2026-01-09 01:00:00;642.4500;1586.8400;1409.9600;553.9000;2388.0800;9063.7400;47.5400;521.6700;2388.0200;8140.5200;8.4217;392.0000;0.061931;-0.331750;0.001408;healthy;WO214975;521.95
2026-07-01;ENG-004;104;2026-01-05 08:00:00;642.8500;1588.9200;1406.1600;553.5300;2388.1500;9054.6000;47.6800;521.2400;2388.1400;8133.9400;8.4646;392.0000;0.018719;0.155717;0.000106;Healthy;WO900581;323.60
2026/07/01;eng-027;138;2026-01-06 18:00:00;642.8200;1589.5200;1403.3400;553.6600;2388.0500;9044.8200;47.4200;521.9200;2388.0700;8128.5500;8.4057;392.0000;0.023185;-0.412978;0.002950;Healthy;WO392075;2,629.73
01-Jul-2026;ENG-030;141;2026-01-06 21:00:00;642.8800;1587.2800;1408.4700;553.9700;2388.1200;9047.5700;47.5200;521.2100;2388.1700;8126.7400;8.4387;394.0000;-0.021748;0.172185;0.003893;Healthy;WO921414;2,169.30
2026-07-01;ENG-004;104;2026-01-05 08:00:00;642.8500;1588.9200;1406.1600;553.5300;2388.1500;9054.6000;47.6800;521.2400;2388.1400;8133.9400;8.4646;392.0000;0.018719;0.155717;0.000106;Healthy;WO900581;323.60
2026-07-01;ENG-086;108;2026-01-05 12:00:00;642.6700;1592.1600;1404.6900;553.3600;2388.0600;9064.3700;47.3300;521.2300;2388.1400;8142.2600;8.4135;392.0000;0.054496;-0.250931;0.001439;Healthy;WO446859;1,388.55
2026-07-01;ENG-077;160;2026-01-07 16:00:00;643.4100;1587.3300;1419.3600;552.2100;2388.1900;9047.2800;47.7400;520.3300;2388.1700;8126.6100;8.4783;395.0000;-0.245024;0.892204;0.004482;Warning;WO416232;15,329.96
2026-07-01;  ENG-001 ;29;2026-01-02 05:00:00;641.9500;1587.1500;1398.1100;554.1500;2388.0800;9046.1100;47.4200;522.3900;2388.0700;8133.1300;8.4212;392.0000;0.011672;-0.868991;0.001145;Healthy;WO246316;2046.26
2026/07/01;ENG-074;135;2026-01-06 15:00:00;642.7100;1596.4900;1409.9800;554.1800;2388.0800;9056.0000;47.5900;520.9400;2388.0800;8138.5600;8.4460;393.0000;0.036161;0.154958;0.001641;Healthy;WO219946;693.00
01-Jul-2026;ENG-094;131;2026-01-06 11:00:00;642.9100;1597.7000;1413.9200;552.3900;2388.1900;9056.8100;47.7200;520.6400;2388.1500;8133.4100;8.4538;393.0000;-0.147544;0.847406;0.006818;Warning;WO751194;
2026-07-01;ENG-088;66;2026-01-03 18:00:00;642.5200;1581.0900;1413.5900;553.4400;2388.1400;9042.0900;47.5700;521.0500;2388.1100;8124.6700;8.4488;393.0000;-0.019589;0.000345;0.004780;Healthy;WO650121;2942.51
01-Jul-2026;eng-073;110;2026-01-05 14:00:00;642.8300;1588.2200;1405.1500;554.2900;2388.0500;9061.5300;47.5400;522.2700;2388.0700;8137.9400;8.4313;391.0000;0.041688;-0.581365;0.001402;Healthy;WO142213;2,851.35
2026-07-01;ENG-015;74;2026-01-04 02:00:00;642.0300;1599.6600;1397.8800;554.7400;2388.0400;9057.6800;47.2700;521.7700;2388.0200;8135.4400;8.4200;393.0000;0.027058;-0.725596;0.001891;Healthy;WO379786;1,053.52
01-Jul-2026;ENG-080;131;2026-01-06 11:00:00;642.4000;1585.0300;1407.8900;553.7000;2388.1000;9068.0200;47.3900;521.6600;2388.0700;8146.6300;8.4440;393.0000;0.066498;-0.232569;0.000507;Healthy;WO782054;2434.19
2026-07-01;ENG-033;48;2026-01-03 00:00:00;642.9400;1595.0400;1407.8400;553.2800;2388.1400;9050.9900;47.5800;521.7300;2388.1600;8142.6900;8.4885;395.0000;0.011641;0.415525;0.000782;Healthy;WO697347;1803.83
2026/07/01;ENG-041;121;2026-01-06 01:00:00;643.0500;1595.7300;1411.4500;551.7700;2388.2000;9029.7100;47.7500;520.8200;2388.2100;8115.3800;8.4697;394.0000;-0.238578;0.757613;0.020857;Warning;WO269430;14150.67
01-Jul-2026;ENG-085;32;2026-01-02 08:00:00;642.9900;1597.0900;1401.7600;552.8900;2388.0900;9051.3000;47.4600;521.1000;2388.0900;8130.7300;8.4172;391.0000;0.057320;0.018925;0.003202;Healthy;WO825391;2,008.68
2026-07-01;ENG-059;92;2026-01-04 20:00:00;642.0200;1585.1100;1405.9700;553.6400;2388.0000;9052.7700;47.1500;521.8200;2388.0400;8142.0700;8.4307;392.0000;0.017228;-0.888121;0.003563;Healthy;WO519066;1,985.37
01-Jul-2026;ENG-005;96;2026-01-05 00:00:00;642.7100;1592.4400;1409.1300;553.6800;2388.1200;9054.1400;47.7500;520.9800;2388.1200;8129.4700;8.4485;393.0000;-0.000510;0.252830;0.000977;Healthy;WO662275;2,770.77
2026/07/01;ENG-071;66;2026-01-03 18:00:00;642.4800;1581.7200;1399.9500;553.9200;2388.0100;9066.1000;47.2900;522.3700;2388.0400;8152.8200;8.4088;392.0000;-0.010636;-2.674058;0.006478;Healthy;WO453894;1168.42
2026-07-01;ENG-052;187;2026-01-08 19:00:00;642.8300;1592.5700;1411.6600;553.3100;2388.1000;9110.0700;47.7100;521.0900;2388.0500;8193.3100;8.4301;393.0000;0.472723;0.436036;0.018235;Warning;WO306606;2493.37
2026/07/01;ENG-037;119;2026-01-05 23:00:00;643.0100;1589.8200;1414.0100;553.7300;2388.2000;9044.4300;47.7300;520.9700;2388.1600;8122.8400;8.4718;395.0000;-0.106058;0.630462;0.007818;Warning;WO837715;24609.25
01-Jul-2026;  ENG-064 ;166;2026-01-07 22:00:00;643.2500;1598.0600;1421.8100;552.6400;2388.2000;9050.7300;47.9100;520.6100;2388.1600;8134.6300;8.4456;394.0000;-0.142191;0.923391;0.008492;Warning;WO435239;2,749.98
2026/07/01;eng-012;215;2026-01-09 23:00:00;642.8100;1586.4100;1404.6000;553.8500;2388.0800;9069.1800;47.3500;522.2000;2388.1000;8147.5500;8.4510;392.0000;0.057822;-0.421181;0.001748;Healthy;WO712982;1,771.42
01-Jul-2026;ENG-081;211;2026-01-09 19:00:00;643.4800;1595.3200;1427.1200;551.1900;2388.2100;9076.2400;48.1300;519.5800;2388.2100;8146.2900;8.5019;396.0000;-0.542107;1.700278;0.010137;Warning;WO437960;20,903.69
2026/07/01;ENG-021;146;2026-01-07 02:00:00;642.2600;1589.0300;1405.2700;554.1600;2388.0100;9088.8300;47.4400;521.6700;2388.0100;8161.4400;8.4364;395.0000;0.092186;-0.502850;0.007592;Healthy;WO847581;2985.69
2026-07-01;  ENG-014 ;44;2026-01-02 20:00:00;642.8100;1598.1400;1417.3900;552.8600;2388.1300;9029.8100;47.6600;520.8000;2388.2300;8122.6100;8.4634;393.0000;-0.079073;0.529345;0.007485;Warning;WO654816;14188.07
2026/07/01;  ENG-042 ;154;2026-01-07 10:00:00;643.0700;1597.8200;1420.8700;552.0500;2388.2900;9034.0500;47.9100;519.6000;2388.2600;8113.2600;8.4866;396.0000;-0.856640;1.453223;0.018740;Warning;WO256294;20997.20
2026/07/01;ENG-043;170;2026-01-08 02:00:00;643.0800;1590.2300;1407.7200;552.9100;2388.1200;9057.0100;47.8500;521.0900;2388.1200;8134.6700;8.4296;394.0000;0.006001;0.377111;0.001057;Healthy;WO934794;167.69
01-Jul-2026;ENG-053;162;2026-01-07 18:00:00;643.1200;1591.3500;1415.3400;553.6300;2388.0800;9109.3400;47.8000;520.7200;2388.1000;8180.4600;8.4386;393.0000;0.435898;0.628306;0.013709;WARNING;WO414910;16,938.81
2026/07/01;ENG-045;150;2026-01-07 06:00:00;642.7100;1596.6300;1410.9600;551.9400;2388.0900;9054.4300;47.7300;520.5100;2388.1800;8135.5000;8.4630;394.0000;-0.006675;0.627292;0.006059;Warning;WO532322;
2026-07-01;  ENG-095 ;87;2026-01-04 15:00:00;642.5800;1590.2400;1402.5900;553.3900;2388.0800;9053.5300;47.3700;521.4300;2388.0200;8127.1500;8.4133;392.0000;-0.033172;-2.569701;0.003906;Healthy;WO377501;513.32
2026/07/01;eng-012;215;2026-01-09 23:00:00;642.8100;1586.4100;1404.6000;553.8500;2388.0800;9069.1800;47.3500;522.2000;2388.1000;8147.5500;8.4510;392.0000;0.057822;-0.421181;0.001748;Healthy;WO712982;1,771.42
01-Jul-2026;ENG-063;153;2026-01-07 09:00:00;642.9100;1594.9300;1408.5700;552.5700;2388.1400;9049.4100;47.6900;521.4100;2388.1500;8125.6700;8.4949;393.0000;-0.022219;0.490717;0.002451;Warning;WO903013;12,527.25
01-Jul-2026;eng-082;160;2026-01-07 16:00:00;643.6600;1594.1400;1422.0500;552.1000;2388.2900;9051.4300;48.0200;519.6600;2388.2400;8129.9700;8.5272;394.0000;-0.698843;1.509946;0.007658;Warning;WO497399;12,762.22
01-Jul-2026;ENG-056;134;2026-01-06 14:00:00;643.1000;1596.1900;1426.3200;552.2500;2388.2800;9049.5200;47.9900;520.3600;2388.3200;8125.0300;8.4924;395.0000;-0.629503;1.422579;0.011430;Warning;WO932291;20,063.80
01-Jul-2026;eng-075;86;2026-01-04 14:00:00;642.5900;1586.1200;1404.5100;553.7900;2388.0700;9060.5800;47.7200;521.2700;2388.0600;8139.4300;8.4111;393.0000;0.065444;-0.170720;0.000677;Healthy;WO220096;533.11
2026/07/01;ENG-024;184;2026-01-08 16:00:00;642.9500;1589.6500;1411.5100;553.1700;2388.0600;9145.8800;47.8200;521.1800;2388.1200;8207.5100;8.4825;395.0000;0.952122;0.911184;0.065615;Warning;WO858490;14619.24
2026-07-01;ENG-036;124;2026-01-06 04:00:00;643.0200;1601.0100;1424.6100;551.9000;2388.1800;9066.0200;47.8400;520.1400;2388.2000;8135.8100;8.4980;394.0000;-0.351186;1.355509;0.006668;Warning;WO378082;9,246.01
2026/07/01;ENG-057;158;2026-01-07 14:00:00;642.8900;1589.9600;1414.0200;553.3800;2388.1000;9060.1000;47.3700;520.7600;2388.1200;8130.3500;8.4909;394.0000;-0.017205;0.449879;0.002075;Warning;WO197923;18977.54
2026/07/01;  ENG-084 ;170;2026-01-08 02:00:00;642.8300;1590.9000;1408.2500;552.8900;2388.1200;9050.8400;47.6100;521.2000;2388.1600;8129.0400;8.4124;395.0000;-0.005834;0.255726;0.001763;Healthy;WO894993;1454.47
2026/07/01;ENG-067;69;2026-01-03 21:00:00;642.1800;1590.6400;1404.7600;553.9000;2388.0300;9056.8400;47.1900;521.8900;2388.0300;8141.8000;8.4296;392.0000;0.033195;-0.686846;0.000992;Healthy;WO976325;2255.17
2026/07/01;ENG-061;157;2026-01-07 13:00:00;643.2900;1599.6200;1420.8200;552.6000;2388.1200;9066.7300;47.6700;520.6100;2388.1900;8146.4300;8.4810;395.0000;0.011730;0.893663;0.005710;Warning;WO686075;23790.96
2026/07/01;  ENG-023 ;128;2026-01-06 08:00:00;642.6900;1587.9500;1396.7600;554.3900;2388.0900;9045.2400;47.1700;521.7800;2388.0400;8131.6800;8.3694;391.0000;-0.003883;-0.984526;0.001582;healthy;WO170674;2,585.92
2026-07-01;ENG-097;132;2026-01-06 12:00:00;642.2000;1589.0800;1402.3800;553.7200;2388.0300;9081.3000;47.4500;521.7800;2388.0700;8153.2800;8.4187;393.0000;0.072879;-0.605481;0.002955;Healthy;WO377405;1893.92
01-Jul-2026;ENG-030;141;2026-01-06 21:00:00;642.8800;1587.2800;1408.4700;553.9700;2388.1200;9047.5700;47.5200;521.2100;2388.1700;8126.7400;8.4387;394.0000;-0.021748;0.172185;0.003893;Healthy;WO921414;2,169.30
01-Jul-2026;ENG-006;103;2026-01-05 07:00:00;642.0000;1587.5900;1405.0600;553.1000;2388.1600;9052.9700;47.4300;521.5000;2388.0800;8127.5800;8.4504;393.0000;0.017495;-0.012289;0.001870;Healthy;WO705397;255.19
2026/07/01;ENG-074;135;2026-01-06 15:00:00;642.7100;1596.4900;1409.9800;554.1800;2388.0800;9056.0000;47.5900;520.9400;2388.0800;8138.5600;8.4460;393.0000;0.036161;0.154958;0.001641;Healthy;WO219946;693.00
01-Jul-2026;  ENG-035 ;196;2026-01-09 04:00:00;643.4200;1598.7900;1424.9600;551.7900;2388.2300;9083.6700;47.8200;519.7700;2388.2000;8158.3100;8.5005;397.0000;-0.222598;1.553962;0.013663;Warning;WO888387;1025.43
2026/07/01;  ENG-087 ;54;2026-01-03 06:00:00;642.7900;1588.5700;1401.0300;553.6100;2388.0500;9062.6100;47.1800;521.8300;2388.0300;8136.0200;8.4608;392.0000;0.038347;-0.617146;0.001381;HEALTHY;WO661894;2,085.98
2026/07/01;ENG-098;119;2026-01-05 23:00:00;643.0700;1587.5800;1413.5800;553.2900;2388.1000;9066.0600;47.7000;521.0000;2388.1200;8140.7500;8.4635;395.0000;0.012754;0.451639;0.002460;Healthy;WO378535;260.66
2026-07-01;ENG-003;124;2026-01-06 04:00:00;643.0600;1590.4900;1412.7800;552.3000;2388.1300;9047.8400;47.6100;520.8700;2388.1600;8133.6100;8.4551;395.0000;-0.038269;0.595629;0.006675;Warning;WO391704;957.27
2026-07-01;  ENG-076 ;203;2026-01-09 11:00:00;643.2700;1599.3100;1424.3900;552.0700;2388.1200;9108.1100;48.0900;520.5600;2388.1100;8181.3200;8.5156;396.0000;0.398149;1.604346;0.021573;Warning;WO493537;18,103.36
