ExportDate;EquipmentID;Cycle;Timestamp;Sensor_2;Sensor_3;Sensor_4;Sensor_7;Sensor_8;Sensor_9;Sensor_11;Sensor_12;Sensor_13;Sensor_14;Sensor_15;Sensor_17;LatentZ1;LatentZ2;NearestDistance;PredictedStatus;WorkOrder;MaintenanceCost
2026/07/03;ENG-076;196;2026-01-09 04:00:00;643.0900;1600.2700;1419.1100;552.3300;2388.1400;9103.8000;47.8100;520.9600;2388.1500;8167.4900;8.4939;397.0000;0.368951;1.227568;0.028930;warning;WO991059;23849.11
2026-07-03;ENG-060;147;2026-01-07 03:00:00;642.8600;1592.4600;1402.7700;553.3100;2388.1200;9054.2200;47.5300;521.6600;2388.0700;8136.1300;8.4484;394.0000;0.058966;0.013935;0.002561;Warning;WO535412;6130.35
03-Jul-2026;ENG-024;170;2026-01-08 02:00:00;643.1600;1594.1500;1406.4700;553.8800;2388.0700;9122.1600;47.4600;521.7300;2388.0600;8192.5900;8.4982;394.0000;0.561320;0.343064;0.031678;Warning;WO593486;3,529.05
2026/07/03;ENG-097;130;2026-01-06 10:00:00;642.4900;1592.8300;1400.6900;553.8400;2388.0700;9073.6700;47.3200;521.5000;2388.0400;8145.8800;8.4033;393.0000;0.057657;-0.449441;0.001739;HEALTHY;WO667262;2,916.41
2026-07-03;ENG-028;137;2026-01-06 17:00:00;642.5800;1582.4500;1407.8300;553.4200;2388.0500;9059.0600;47.4300;521.5100;2388.0600;8137.4300;8.4094;391.0000;0.045289;-0.358133;0.002517;Healthy;WO442954;1,545.69
2026-07-03;ENG-001;24;2026-01-02 00:00:00;642.3200;1594.2900;1400.1500;553.2700;2388.0700;9043.3200;47.2900;522.0600;2388.1200;8130.7000;8.4074;393.0000;0.018498;-0.552237;0.002980;Healthy;WO305768;2905.62
03-Jul-2026;ENG-097;96;2026-01-05 00:00:00;642.6000;1589.2900;1403.3900;553.4800;2388.0200;9061.5500;47.2200;521.9000;2388.0300;8145.9300;8.4353;393.0000;0.055000;-0.471904;0.000961;Healthy;WO345416;1,883.99
03-Jul-2026;ENG-005;75;2026-01-04 03:00:00;642.6800;1591.2300;1412.9100;553.4000;2388.0700;9054.0300;47.6000;521.6900;2388.1100;8127.1000;8.4466;393.0000;0.040306;0.034316;0.002117;Healthy;WO857108;1,323.39
2026-07-03;ENG-018;119;2026-01-05 23:00:00;642.9700;1591.3400;1413.8300;552.8400;2388.1000;9057.9500;47.5700;521.3700;2388.1300;8136.5600;8.4568;394.0000;0.036478;0.216625;0.002952;Warning;WO677048;17,846.16
2026/07/03;ENG-013;139;2026-01-06 19:00:00;642.8700;1582.1600;1401.9500;554.2500;2388.0500;9064.7400;47.2600;521.6200;2388.0600;8136.2500;8.4158;392.0000;0.013029;-0.756811;0.002794;Healthy;WO198078;
2026/07/03;eng-049;263;2026-01-11 23:00:00;643.4700;1600.5600;1421.8300;552.8600;2388.1600;9056.7700;47.5200;521.4700;2388.1300;8134.6800;8.4698;396.0000;-0.030217;0.802140;0.005870;WARNING;WO203470;14,632.69
2026/07/03;ENG-096;77;2026-01-04 05:00:00;642.4000;1584.8000;1395.9500;554.4500;2388.0300;9062.2700;47.4300;522.3100;2388.0500;8143.7000;8.3978;392.0000;0.034570;-0.901941;0.002794;Healthy;WO251227;2679.05
2026/07/03;  ENG-010 ;136;2026-01-06 16:00:00;642.0000;1589.8500;1405.0200;554.4000;2388.0800;9067.5900;47.2900;521.7300;2388.0400;8147.9100;8.4223;393.0000;0.041530;-0.705669;0.003005;Healthy;WO102771;2521.48
03-Jul-2026;ENG-049;251;2026-01-11 11:00:00;642.6500;1589.8000;1408.6600;553.4600;2388.1300;9059.6600;47.5400;521.1800;2388.1300;8141.5300;8.4430;394.0000;0.033841;0.156795;0.002018;Healthy;WO927249;2,399.42
2026-07-03;eng-011;70;2026-01-03 22:00:00;643.0700;1589.8800;1414.6100;553.9900;2388.1400;9041.1300;47.7300;520.6900;2388.1400;8121.7700;8.4368;394.0000;-0.062240;0.305102;0.004448;healthy;WO850392;1991.15
2026/07/03;ENG-078;57;2026-01-03 09:00:00;641.7800;1580.9600;1402.5200;554.5300;2388.0400;9054.9900;47.1900;522.3600;2387.9700;8138.8600;8.3937;390.0000;0.054936;-1.225092;0.001505;Healthy;WO303617;595.90
2026-07-03;ENG-077;159;2026-01-07 15:00:00;642.6700;1588.8200;1414.8200;551.9900;2388.1800;9047.5900;47.5800;520.9200;2388.2200;8127.6600;8.4485;394.0000;-0.056351;0.524177;0.001709;Healthy;WO261715;1,870.89
2026/07/03;ENG-052;154;2026-01-07 10:00:00;642.4800;1585.7100;1406.5600;553.8600;2388.0700;9087.9700;47.3500;522.0200;2388.0200;8157.9200;8.3906;391.0000;0.062797;-0.711849;0.002264;healthy;WO238226;
2026-07-03;ENG-012;184;2026-01-08 16:00:00;642.3700;1586.8900;1398.4800;554.4200;2388.0000;9070.6800;47.4600;521.6600;2388.1100;8144.2900;8.4099;393.0000;0.034964;-0.710880;0.001674;Healthy;WO125373;2707.54
2026/07/03;  ENG-001 ;22;2026-01-01 22:00:00;642.4500;1582.7800;1404.0600;553.4300;2388.0000;9046.4500;47.2600;521.4100;2388.0400;8128.8900;8.4557;392.0000;0.018080;-0.566599;0.002773;Healthy;WO928992;2,959.21
2026/07/03;ENG-066;107;2026-01-05 11:00:00;643.4300;1594.2100;1413.9800;553.5700;2388.0900;9078.2900;47.3700;521.2300;2388.1000;8149.3700;8.4516;392.0000;0.103382;0.184786;;Healthy;WO880068;2580.23
03-Jul-2026;ENG-045;143;2026-01-06 23:00:00;642.6300;1593.7500;1410.5800;552.9600;2388.0500;9061.1100;47.5900;521.4000;2388.0700;8143.3200;8.4367;393.0000;0.070058;0.196863;0.000817;Warning;WO576306;17,844.69
2026-07-03;ENG-081;201;2026-01-09 09:00:00;643.6100;1601.8400;1424.1400;552.1200;2388.1900;9074.8400;47.8600;519.9600;2388.1600;8151.7500;8.4900;394.0000;-0.181819;1.361706;0.032378;Warning;WO396586;3,347.27
03-Jul-2026;ENG-017;149;2026-01-07 05:00:00;642.9100;1585.5500;1404.4500;553.8400;2388.0400;9084.5600;47.4800;521.2200;2388.0400;8166.6400;8.4352;392.0000;0.090440;-0.395385;0.007846;Warning;WO317451;24109.73
03-Jul-2026;ENG-060;102;2026-01-05 06:00:00;642.5400;1589.7900;1411.2400;553.5600;2388.0900;9053.0000;47.5900;521.5300;2388.1200;8137.2000;8.4548;393.0000;0.044916;0.051266;0.000436;Healthy;WO449861;830.23
03-Jul-2026;ENG-049;282;2026-01-12 18:00:00;642.7100;1593.0300;1420.1000;552.2700;2388.1300;9051.1400;47.6100;520.3200;2388.1700;8134.3200;8.4326;394.0000;-0.105879;0.730492;0.001827;Warning;WO320254;22912.01
2026/07/03;ENG-063;123;2026-01-06 03:00:00;642.9500;1583.7500;1417.0700;553.5300;2388.1000;9045.4600;47.5100;521.1800;2388.0900;8133.1100;8.4201;393.0000;-0.001133;0.135915;0.000978;Healthy;WO329491;2988.13
03-Jul-2026;ENG-049;209;2026-01-09 17:00:00;642.1100;1584.8100;1406.9500;553.5400;2388.0700;9060.7800;47.4000;521.3900;2388.0500;8143.0700;8.4580;394.0000;0.063964;-0.171394;0.001746;Healthy;WO458448;2169.53
2026-07-03;eng-080;94;2026-01-04 22:00:00;642.2900;1598.0900;1403.3300;553.3600;2388.0700;9066.4900;47.4600;521.9100;2388.0700;8136.2600;8.4293;395.0000;0.084621;-0.096280;0.001384;Healthy;WO197862;2049.11
2026-07-03;ENG-082;150;2026-01-07 06:00:00;643.2200;1590.6700;1421.3600;552.4400;2388.2200;9056.5300;47.8400;520.6900;2388.2000;8131.7000;8.4744;393.0000;-0.285964;1.031583;0.009083;warning;WO593323;
03-Jul-2026;ENG-096;90;2026-01-04 18:00:00;642.0700;1585.6300;1401.0500;553.2600;2388.0500;9072.0800;47.2900;521.6300;2388.0700;8144.0100;8.4107;392.0000;0.033354;-0.772756;0.000913;Healthy;WO953762;580.35
2026-07-03;ENG-059;70;2026-01-03 22:00:00;642.4100;1588.3300;1396.5200;555.0200;2387.9900;9055.0000;47.1800;522.3400;2388.0400;8146.2100;8.3701;391.0000;-0.005296;-2.633394;0.004312;Healthy;WO746110;2,011.10
03-Jul-2026;ENG-011;82;2026-01-04 10:00:00;643.2900;1601.3900;1408.1400;553.7700;2388.2200;9032.0900;47.6100;520.9500;2388.1200;8116.5400;8.4364;394.0000;-0.079943;0.414773;0.008410;Warning;WO651295;16707.40
03-Jul-2026;eng-080;121;2026-01-06 01:00:00;642.8500;1592.8300;1409.2700;553.3100;2388.0800;9064.0000;47.6300;521.3700;2388.0500;8148.7100;8.4310;393.0000;0.087281;0.089414;0.002929;Healthy;WO669924;2079.50
2026/07/03;ENG-021;102;2026-01-05 06:00:00;642.1900;1584.1500;1401.6000;553.8000;2387.9600;9058.2500;47.3600;522.0300;2388.0200;8143.2200;8.3778;391.0000;0.039400;-0.994347;0.001875;Healthy;WO203158;247.75
03-Jul-2026;ENG-079;81;2026-01-04 09:00:00;642.2100;1585.0800;1404.8000;554.1500;2388.0700;9049.5000;47.2700;521.6100;2388.0900;8126.8800;8.4245;394.0000;0.006864;-0.523741;0.005813;Healthy;WO980094;2,255.63
2026-07-03;ENG-098;111;2026-01-05 15:00:00;643.0500;1591.2300;1407.1700;553.7800;2388.1200;9058.8000;47.4300;521.3900;2388.1100;8143.1000;8.4404;393.0000;0.055519;0.055826;0.002444;Healthy;WO448230;1,377.77
03-Jul-2026;  ENG-077 ;142;2026-01-06 22:00:00;642.8300;1589.1800;1412.1700;553.2300;2388.1400;9051.6400;47.6600;521.2700;2388.1000;8124.6700;8.4545;394.0000;-0.021020;0.313235;0.002177;Healthy;WO373093;1685.17
2026/07/03;ENG-034;171;2026-01-08 03:00:00;642.8800;1592.9400;1416.2200;553.0000;2388.1900;9045.0300;47.7400;520.8100;2388.1800;8134.6600;8.4600;394.0000;-0.070211;0.675121;0.004278;warning;WO905771;18,082.25
03-Jul-2026;ENG-035;179;2026-01-08 11:00:00;643.6200;1596.2900;1417.2700;552.3900;2388.1800;9073.7500;47.9600;520.5300;2388.1900;8145.2700;8.4964;394.0000;-0.179265;1.259108;0.007357;Warning;WO952635;19838.07
2026/07/03;ENG-031;178;2026-01-08 10:00:00;643.2200;1597.3300;1417.3100;552.3400;2388.1600;9079.6400;47.8800;520.7600;2388.1600;8161.2900;8.5021;394.0000;0.079020;1.135845;0.016555;Warning;WO162351;5,948.44
03-Jul-2026;ENG-091;202;2026-01-09 10:00:00;642.6000;1595.0000;1414.8700;552.5700;2388.1900;9052.6000;47.9700;521.1500;2388.1900;8128.9500;8.4569;394.0000;-0.056087;0.721123;0.006118;Warning;WO774392;23,310.94
2026-07-03;  ENG-064 ;114;2026-01-05 18:00:00;642.6300;1587.5200;1407.5700;553.7700;2388.0900;9065.3800;47.4000;521.8200;2388.1100;8139.0300;8.4299;393.0000;0.046070;-0.310189;0.000592;Healthy;WO132358;426.26
2026/07/03;ENG-096;79;2026-01-04 07:00:00;642.3100;1591.4200;1396.9600;554.8800;2387.9800;9063.2700;47.3900;522.0600;2387.9600;8151.6300;8.4069;392.0000;0.056770;-1.022093;0.002367;Healthy;WO507269;1,487.87
2026/07/03;ENG-014;42;2026-01-02 18:00:00;642.5700;1595.2200;1411.0100;553.3200;2388.2300;9039.0500;47.8400;521.1600;2388.1400;8113.7300;8.4274;394.0000;-0.076650;0.319611;0.012423;Healthy;WO281684;1,611.01
03-Jul-2026;ENG-023;115;2026-01-05 19:00:00;642.4900;1588.6500;1398.1000;554.2200;2388.0300;9050.0100;47.3200;522.2900;2388.0700;8136.4500;8.3981;393.0000;0.007680;-0.888082;0.001656;Healthy;WO845124;286.74
03-Jul-2026;ENG-097;94;2026-01-04 22:00:00;642.6200;1586.4900;1410.9000;554.5100;2388.0800;9058.0200;47.4500;521.4600;2388.0600;8151.7300;8.3951;393.0000;0.045644;-0.486194;0.001337;Healthy;WO669784;2974.66
2026-07-03;  ENG-060 ;137;2026-01-06 17:00:00;643.1600;1595.2200;1412.6000;553.5100;2388.1200;9049.0900;47.5500;522.0300;2388.0900;8139.7800;8.4340;395.0000;0.041483;0.166175;0.003256;healthy;WO131311;1110.17
2026/07/03;eng-030;111;2026-01-05 15:00:00;642.6900;1588.2900;1408.9700;552.9900;2388.1200;9045.1100;47.5900;520.7500;2388.1400;8129.7100;8.4610;393.0000;-0.026095;0.335040;0.003425;healthy;WO388578;1,530.68
03-Jul-2026;ENG-023;122;2026-01-06 02:00:00;642.2200;1582.2700;1399.3100;553.7900;2388.0400;9047.3700;47.3300;521.8500;2388.0300;8134.1500;8.3809;392.0000;0.011469;-0.879420;0.002454;Healthy;WO684510;
03-Jul-2026;ENG-074;130;2026-01-06 10:00:00;642.3600;1580.9000;1407.0300;553.8300;2388.0300;9062.8100;47.4700;521.8100;2388.0800;8148.2800;8.4747;393.0000;0.072766;-0.265606;0.001455;Healthy;WO841306;2324.13
2026/07/03;ENG-013;146;2026-01-07 02:00:00;642.2000;1587.5900;1400.9300;553.7400;2388.0200;9064.1500;47.4100;521.6900;2387.9800;8145.7600;8.4025;392.0000;0.039133;-0.835672;0.003117;Healthy;WO756286;2,718.62
03-Jul-2026;eng-074;112;2026-01-05 16:00:00;642.4500;1591.1400;1408.4500;553.4500;2388.0500;9071.6600;47.5300;521.5300;2388.1200;8144.2900;8.4405;394.0000;0.089244;-0.057250;0.002494;Healthy;WO111872;2479.46
2026/07/03;ENG-044;48;2026-01-03 00:00:00;642.9300;1586.2800;1404.0800;553.4900;2388.0600;9046.9200;47.3100;521.7200;2388.1000;8129.4900;8.4568;393.0000;0.036189;-0.153639;0.001852;Healthy;WO435242;2689.57
2026-07-03;eng-074;119;2026-01-05 23:00:00;642.4500;1588.8100;1407.5100;553.0100;2388.0500;9061.9200;47.5000;521.2700;2388.0700;8136.1500;8.4329;394.0000;0.068864;-0.009345;;WARNING;WO373427;
03-Jul-2026;ENG-068;176;2026-01-08 08:00:00;643.4300;1595.3600;1415.5900;552.7800;2388.1600;9074.8000;47.9000;521.0100;2388.1600;8153.5600;8.4679;394.0000;0.074168;0.897212;0.007717;Warning;WO264963;1,750.78
2026-07-03;eng-049;215;2026-01-09 23:00:00;642.4700;1589.3500;1407.2600;553.2400;2388.0800;9064.5500;47.4200;521.3900;2388.0400;8140.4300;8.4249;393.0000;0.068513;-0.185968;0.003151;Healthy;WO102973;2412.17
2026-07-03;ENG-093;168;2026-01-08 00:00:00;642.8100;1591.2500;1405.4300;552.3000;2388.1100;9063.7900;47.5700;521.2000;2388.0800;8146.9800;8.4488;395.0000;0.061278;0.328234;0.003044;Healthy;WO764017;677.15
2026-07-03;ENG-060;134;2026-01-06 14:00:00;642.9600;1587.8100;1404.8200;553.5700;2388.1100;9049.9900;47.5200;521.0300;2388.0600;8129.8500;8.4341;393.0000;0.012634;0.086501;0.000650;Healthy;WO673191;439.64
2026/07/03;ENG-086;92;2026-01-04 20:00:00;642.9200;1588.5600;1412.3000;552.8600;2388.1000;9065.8100;47.5600;521.1900;2388.1000;8144.2200;8.4443;394.0000;0.066870;0.132286;0.000595;Healthy;WO854534;179.76
2026/07/03;  ENG-020 ;144;2026-01-07 00:00:00;642.8000;1593.7000;1410.4900;553.2700;2388.0900;9062.0100;47.6000;520.9700;2388.1100;8145.9600;8.4373;393.0000;0.051761;0.257240;0.001658;Healthy;WO286833;2,408.63
03-Jul-2026;ENG-081;146;2026-01-07 02:00:00;642.5500;1596.2300;1411.4500;553.5900;2388.1000;9071.0600;47.4500;521.8600;2388.1100;8144.9600;8.4308;392.0000;0.085223;-0.117082;0.002373;warning;WO684110;10861.29
03-Jul-2026;eng-088;59;2026-01-03 11:00:00;642.6800;1587.4500;1411.2000;552.4700;2388.1100;9032.3700;47.6300;520.9900;2388.1700;8122.6200;8.4474;394.0000;-0.058459;0.419148;0.003059;Healthy;WO507449;2818.00
2026-07-03;ENG-049;220;2026-01-10 04:00:00;642.4000;1588.5400;1407.4400;553.5500;2388.0200;9057.5700;47.5900;522.2400;2388.0700;8140.1200;8.3846;393.0000;0.060664;-0.523114;0.000752;Healthy;WO960899;1067.75
2026/07/03;ENG-031;146;2026-01-07 02:00:00;642.8200;1587.7200;1411.0500;553.0700;2388.1300;9074.5900;47.6300;521.1800;2388.1200;8151.4900;8.4237;393.0000;0.085240;0.134380;0.002574;warning;WO737081;7,544.60
2026-07-03;ENG-089;126;2026-01-06 06:00:00;642.5400;1590.4900;1409.7400;554.0300;2388.0700;9044.7000;47.5200;521.6700;2388.1900;8125.4900;8.4303;394.0000;0.021977;-0.083970;0.000857;Healthy;WO248755;397.01
2026-07-03;ENG-057;135;2026-01-06 15:00:00;642.7100;1589.1600;1404.5800;553.7800;2388.0800;9055.7400;47.6500;521.3400;2388.1700;8132.7500;8.4099;392.0000;0.038667;-0.025047;0.001663;Healthy;WO498701;1,217.05
2026/07/03;ENG-032;116;2026-01-05 20:00:00;642.2000;1583.4500;1399.4100;554.6500;2387.9500;9079.6600;47.2300;521.9600;2387.9900;8158.0100;8.4102;392.0000;0.057935;-1.057535;0.000598;healthy;WO622012;2807.34
03-Jul-2026;ENG-042;119;2026-01-05 23:00:00;642.7500;1588.9000;1408.7200;553.2200;2388.1500;9042.5700;47.3900;521.2700;2388.0800;8129.9100;8.4212;394.0000;0.010422;-0.013073;;Healthy;WO692813;2684.86
03-Jul-2026;ENG-049;230;2026-01-10 14:00:00;642.7000;1585.6300;1411.3200;552.8600;2388.0800;9051.5700;47.3600;522.3300;2388.0700;8138.0400;8.4847;392.0000;0.071495;-0.125960;0.000946;Warning;WO389493;1776.59
2026/07/03;ENG-069;53;2026-01-03 05:00:00;642.8400;1589.1300;1402.6800;553.7400;2388.1200;9047.7600;47.4100;522.0000;2388.1000;8136.3300;8.4043;392.0000;0.032861;-0.371546;0.000889;HEALTHY;WO751779;1,425.88
2026/07/03;eng-058;131;2026-01-06 11:00:00;642.7300;1587.9200;1404.7100;553.9500;2388.1200;9056.5400;47.3900;521.1700;2388.1700;8131.4700;8.4407;393.0000;0.026262;-0.027005;0.001601;Healthy;WO492163;2042.47
2026-07-03;ENG-082;123;2026-01-06 03:00:00;642.8500;1594.7100;1407.7300;553.5100;2388.1700;9061.3000;47.5500;520.8400;2388.1400;8135.9200;8.4554;393.0000;0.007270;0.298646;0.001343;Healthy;WO110997;2,409.25
2026-07-03;ENG-045;126;2026-01-06 06:00:00;642.4600;1592.7200;1412.7800;552.9200;2388.1200;9061.9500;47.6200;521.8400;2388.1200;8138.9600;8.4428;393.0000;0.059259;0.130262;0.001813;Healthy;WO327656;1067.73
2026-07-03;ENG-053;162;2026-01-07 18:00:00;643.1200;1591.3500;1415.3400;553.6300;2388.0800;9109.3400;47.8000;520.7200;2388.1000;8180.4600;8.4386;393.0000;0.435898;0.628306;0.013709;Warning;WO873466;8386.18
2026/07/03;ENG-099;80;2026-01-04 08:00:00;641.9400;1581.7200;1398.2400;553.7300;2388.0200;9067.1900;47.1800;522.4600;2387.9700;8148.0900;8.4189;392.0000;0.070036;-1.151568;0.002784;healthy;WO484490;1,086.10
2026/07/03;ENG-010;138;2026-01-06 18:00:00;642.2100;1584.9300;1399.3900;554.3900;2388.0200;9062.8100;47.4500;522.4400;2388.0700;8143.6100;8.4130;391.0000;0.036306;-0.970576;0.001582;Healthy;WO342465;1143.33
2026/07/03;eng-042;129;2026-01-06 09:00:00;642.7200;1591.6900;1408.8400;552.9300;2388.1700;9045.3400;47.6900;521.5000;2388.1300;8120.3100;8.4377;394.0000;-0.027627;0.264983;0.001413;Warning;WO341676;17555.18
03-Jul-2026;ENG-053;139;2026-01-06 19:00:00;642.3700;1591.8600;1407.0600;552.5100;2388.0300;9084.1800;47.5200;520.8900;2388.0400;8159.9700;8.4149;392.0000;0.111724;-0.145696;0.006460;Warning;WO545523;17237.34
2026-07-03;ENG-064;124;2026-01-06 04:00:00;642.3900;1591.0200;1403.5600;553.4400;2388.1500;9048.8100;47.5300;522.3600;2388.1400;8142.2000;8.4296;393.0000;0.062647;-0.148976;0.002827;Healthy;WO976783;
2026-07-03;ENG-043;161;2026-01-07 17:00:00;642.9200;1599.1200;1405.5200;553.9800;2388.0700;9058.4100;47.5100;521.6400;2388.1200;8131.4900;8.4622;393.0000;0.056518;0.057057;0.002497;Healthy;WO480268;1566.78
2026/07/03;ENG-052;141;2026-01-06 21:00:00;642.4800;1592.1800;1407.4300;553.9900;2388.0500;9065.3200;47.5200;522.2400;2388.0300;8155.8900;8.4169;391.0000;0.073167;-0.560031;0.003621;Healthy;WO718097;225.34
2026/07/03;ENG-085;25;2026-01-02 01:00:00;642.7500;1588.7000;1406.0700;553.4500;2388.1200;9050.6300;47.3800;521.3400;2388.1000;8129.5300;8.4195;395.0000;0.023677;-0.038340;0.002334;Healthy;WO671811;82.29
2026-07-03;ENG-092;101;2026-01-05 05:00:00;642.6600;1584.0800;1423.0300;552.2800;2388.1700;9042.7900;47.5600;521.1300;2388.1500;8121.3400;8.4766;394.0000;-0.085848;0.606838;0.003810;Warning;WO901271;17490.59
2026-07-03;ENG-049;237;2026-01-10 21:00:00;642.8500;1591.0800;1401.9600;552.7700;2388.0400;9060.7400;47.4400;520.9700;2388.1000;8132.9700;8.4405;393.0000;0.061500;0.058783;0.001977;Healthy;WO975973;2666.51
2026-07-03;ENG-042;148;2026-01-07 04:00:00;643.2100;1597.0300;1416.5100;551.5300;2388.1900;9031.7100;47.8200;519.9100;2388.2300;8109.0300;8.4882;394.0000;-0.581341;1.165281;0.025835;Warning;WO494248;19,651.41
2026-07-03;ENG-033;49;2026-01-03 01:00:00;642.4900;1588.3000;1405.9100;552.9600;2388.1200;9060.3800;47.5400;521.4800;2388.0900;8134.4300;8.4690;394.0000;0.040684;0.129099;0.001339;Healthy;WO501831;1475.82
2026/07/03;ENG-059;89;2026-01-04 17:00:00;642.6700;1580.4400;1395.1600;553.9300;2388.0300;9056.6400;47.4500;521.6600;2388.0700;8139.2200;8.4201;394.0000;0.015833;-0.757303;0.002316;Healthy;WO136462;2908.61
2026/07/03;  ENG-034 ;146;2026-01-07 02:00:00;643.1400;1590.6300;1407.8600;553.3700;2388.0400;9060.6300;47.3600;521.8800;2388.1100;8137.5700;8.4546;394.0000;0.075418;-0.108827;;Healthy;WO589718;453.88
03-Jul-2026;ENG-041;123;2026-01-06 03:00:00;642.5400;1594.2400;1416.7600;553.0200;2388.1900;9036.8800;47.6400;520.6100;2388.2000;8115.8200;8.4533;395.0000;-0.112937;0.613723;0.011781;Warning;WO897297;21192.27
03-Jul-2026;ENG-013;160;2026-01-07 16:00:00;642.3000;1596.8100;1405.7900;554.4400;2388.0100;9059.3000;47.5700;522.1900;2388.0400;8142.2100;8.4506;394.0000;0.072798;-0.310843;0.002111;healthy;WO128995;1257.82
2026/07/03;ENG-019;97;2026-01-05 01:00:00;641.7600;1582.9800;1396.4300;553.6800;2388.1000;9054.7400;47.3300;522.0000;2388.0600;8141.9600;8.4189;391.0000;0.023332;-0.997999;0.000846;Healthy;WO695181;2560.63
2026-07-03;ENG-064;129;2026-01-06 09:00:00;642.4800;1588.2700;1414.3400;553.5700;2388.1300;9063.4500;47.5700;521.3000;2388.1600;8135.9900;8.4321;393.0000;0.024589;0.136844;0.001173;Healthy;WO258348;2,622.81
03-Jul-2026;ENG-077;143;2026-01-06 23:00:00;642.5900;1592.4300;1408.1700;552.2900;2388.1400;9043.3900;47.6100;521.0300;2388.1100;8123.4100;8.4843;393.0000;-0.032644;0.430582;0.003796;Healthy;WO681237;2128.55
03-Jul-2026;  ENG-042 ;110;2026-01-05 14:00:00;642.4500;1590.2800;1404.0600;552.8600;2388.0600;9047.9300;47.3300;521.7400;2388.0800;8124.2600;8.4430;393.0000;0.038346;-0.270558;0.000889;Healthy;WO599055;2607.46
